schedule_id,start_time,end_time,duration_seconds,course_id,teacher_id
4992,2021-05-06 12:15:00,2021-05-06 12:50:00,35,37,7
4879,2021-04-21 09:00:00,2021-04-21 09:45:00,45,9,30
5164,2021-03-04 07:15:00,2021-03-04 08:00:00,45,5,17
4875,2021-03-24 09:00:00,2021-03-24 09:45:00,45,9,30
5437,2021-05-25 13:00:00,2021-05-25 13:30:00,30,44,40
5246,2021-03-04 18:00:00,2021-03-04 18:40:00,40,2,5
5607,2021-05-13 13:00:00,2021-05-13 13:30:00,30,16,15
5621,2021-05-25 08:30:00,2021-05-25 09:05:00,35,137,37
5038,2021-02-25 20:00:00,2021-02-25 20:30:00,30,33,43
5267,2021-03-30 17:30:00,2021-03-30 18:15:00,45,120,24
5063,2021-04-01 20:00:00,2021-04-01 20:30:00,30,115,43
5184,2021-03-22 12:00:00,2021-03-22 12:45:00,45,42,27
5457,2021-04-12 19:45:00,2021-04-12 20:30:00,45,7,17
5067,2021-04-29 20:00:00,2021-04-29 20:30:00,30,115,43
5205,2021-03-17 13:00:00,2021-03-17 13:40:00,40,14,36
5481,2021-04-25 09:15:00,2021-04-25 09:45:00,30,61,8
5122,2021-05-15 11:30:00,2021-05-15 12:15:00,45,31,13
5618,2021-05-12 17:00:00,2021-05-12 17:30:00,30,22,29
5476,2021-04-11 17:00:00,2021-04-11 18:00:00,60,129,6
5103,2021-05-01 09:15:00,2021-05-01 10:00:00,45,5,17
5269,2021-04-13 17:30:00,2021-04-13 18:15:00,45,120,24
5663,2021-05-20 13:00:00,2021-05-20 13:30:00,30,16,15
5567,2021-05-09 11:15:00,2021-05-09 11:45:00,30,51,42
5157,2021-03-06 11:15:00,2021-03-06 12:00:00,45,108,26
5234,2021-05-11 12:00:00,2021-05-11 12:40:00,40,24,5
5662,2021-05-18 14:00:00,2021-05-18 14:45:00,45,21,40
5134,2021-04-03 12:30:00,2021-04-03 13:15:00,45,39,44
5658,2021-05-17 19:45:00,2021-05-17 20:30:00,45,7,17
5271,2021-04-27 17:30:00,2021-04-27 18:15:00,45,120,24
5210,2021-04-21 13:00:00,2021-04-21 13:40:00,40,14,36
5254,2021-04-29 18:00:00,2021-04-29 18:40:00,40,2,5
5225,2021-03-09 12:00:00,2021-03-09 12:40:00,40,24,5
5431,2021-04-13 13:00:00,2021-04-13 13:30:00,30,44,40
5456,2021-04-05 19:45:00,2021-04-05 20:30:00,45,7,17
5292,2021-04-17 16:00:00,2021-04-17 16:45:00,45,13,29
5409,2021-05-03 09:15:00,2021-05-03 10:00:00,45,29,49
5683,2021-05-20 08:30:00,2021-05-20 09:00:00,30,6,30
